,Unnamed: 0,Unnamed: 0.1,adv_loss,adv_prec1,epoch,nat_loss,nat_prec1,num_training_images,seed,source_eps,target_ds,time,train_loss,train_prec1,unfrozen_blocks
2458,4710,4.0,-1.0,-1.0,81,0.2732945788860321,91.58999633789062,25600,20000000,0,cifar10,8464.403962135315,0.04074821015819907,98.8125,1
2459,4711,5.0,-1.0,-1.0,100,0.2741092085361481,91.65999603271484,25600,20000000,0,cifar10,10366.067875385284,0.03066791861318052,99.1875,1
2460,4712,0.0,-1.0,-1.0,1,0.9600204305648804,84.31999969482422,25600,20000000,4,cifar10,135.53566074371338,2.7660361021757125,76.47265625,1
2461,4713,1.0,-1.0,-1.0,21,0.3124784964561462,90.93000030517578,25600,20000000,4,cifar10,2211.684329032898,0.15597301857545973,94.6484375,1
2462,4714,2.0,-1.0,-1.0,41,0.21740741839408875,93.6999969482422,25600,20000000,4,cifar10,4281.536510467529,0.02888365375809372,99.30859375,1
2463,4715,3.0,-1.0,-1.0,61,0.2189808776378632,93.72999572753906,25600,20000000,4,cifar10,6354.6055195331555,0.01445157621987164,99.69140625,1
2464,4716,4.0,-1.0,-1.0,81,0.21139842076301574,94.06999969482422,25600,20000000,4,cifar10,8426.302912712097,0.01028313315473497,99.82421875,1
2465,4717,5.0,-1.0,-1.0,100,0.20040302810668945,94.08999633789062,25600,20000000,4,cifar10,10348.169696331024,0.008340721083804965,99.87109375,1
2466,4718,0.0,-1.0,-1.0,1,0.8691833059310913,76.7699966430664,50000,20000000,0,cifar10,233.3149266242981,3.594995863132477,67.07399749755861,1
2467,4719,1.0,-1.0,-1.0,21,0.3220286052703857,89.3499984741211,50000,20000000,0,cifar10,4231.762270927429,0.30768042218208314,89.45999908447266,1
2468,4720,2.0,-1.0,-1.0,41,0.21866123089790346,92.75,50000,20000000,0,cifar10,8236.28550696373,0.11746180557250975,96.0260009765625,1
2469,4721,3.0,-1.0,-1.0,61,0.2434337835788727,92.50999450683594,50000,20000000,0,cifar10,12242.055765628817,0.08006562496185303,97.20999908447266,1
2470,4722,4.0,-1.0,-1.0,81,0.21966775636672967,93.18999481201172,50000,20000000,0,cifar10,16252.07362151146,0.0378953426861763,98.96599578857422,1
2471,4723,5.0,-1.0,-1.0,100,0.21603702178001405,93.25999450683594,50000,20000000,0,cifar10,20069.173391103745,0.030570487973690032,99.22200012207031,1
2472,4724,0.0,-1.0,-1.0,1,0.6899890964508056,86.9000015258789,50000,20000000,4,cifar10,235.50697684288025,1.779509926071167,80.13600158691406,1
2473,4725,1.0,-1.0,-1.0,21,0.224093053150177,92.70999908447266,50000,20000000,4,cifar10,4266.139585733414,0.18709038094997407,93.48600006103516,1
