,epoch,nat_prec1,adv_prec1,nat_loss,adv_loss,train_prec1,train_loss,time,source_eps,target_ds,num_training_images,unfrozen_blocks,seed
6,30,76.1500015258789,-1.0,1.0248848999023437,-1.0,79.71875,0.6604117822647094,423.08913350105286,0,cifar10,3200,1,10200000
0,1,47.68000030517578,-1.0,44.81235825195313,-1.0,42.28125,35.02135528564453,32.78088927268982,0,cifar10,3200,1,10400000
1,6,69.3699951171875,-1.0,1.8604414722442626,-1.0,71.0625,1.3789530682563782,105.62948727607727,0,cifar10,3200,1,10400000
2,11,74.95999908447266,-1.0,1.081978622817993,-1.0,76.46875,0.8196318888664246,177.68303203582764,0,cifar10,3200,1,10400000
3,16,75.02999877929688,-1.0,1.0732577825546266,-1.0,77.0,0.7313392496109009,249.18479251861572,0,cifar10,3200,1,10400000
4,21,75.12999725341797,-1.0,1.0488978546142578,-1.0,78.28125,0.7150911164283752,316.97475242614746,0,cifar10,3200,1,10400000
5,26,75.04999542236328,-1.0,1.0662386744499206,-1.0,78.15625,0.7081043934822082,382.49682903289795,0,cifar10,3200,1,10400000
6,30,75.12999725341797,-1.0,1.047761087036133,-1.0,79.375,0.6893741023540497,439.50329303741455,0,cifar10,3200,1,10400000
0,1,47.81999969482422,-1.0,30.306157348632812,-1.0,42.09375,35.46721061706543,32.75777983665466,0,cifar10,3200,1,10300000
1,6,69.77999877929688,-1.0,1.8405307748794555,-1.0,72.0,1.1661325597763061,105.14811277389526,0,cifar10,3200,1,10300000
2,11,75.5,-1.0,1.091123278284073,-1.0,75.4375,0.8194415795803071,177.3427712917328,0,cifar10,3200,1,10300000
3,16,75.6500015258789,-1.0,1.0515191320419313,-1.0,77.78125,0.741081063747406,249.2632246017456,0,cifar10,3200,1,10300000
4,21,76.33999633789062,-1.0,1.0006351801872253,-1.0,79.0625,0.6529798686504364,318.3560905456543,0,cifar10,3200,1,10300000
5,26,76.1500015258789,-1.0,1.0036697587966918,-1.0,78.9375,0.6572868943214416,386.2432532310486,0,cifar10,3200,1,10300000
6,30,76.05999755859375,-1.0,1.0144488361358643,-1.0,78.3125,0.6599793779850006,442.0557565689087,0,cifar10,3200,1,10300000
0,1,74.55999755859375,-1.0,1.1630291330337525,-1.0,67.94400024414062,2.962134755897522,145.21070885658264,0,cifar10,60000,1,10000000
1,6,86.43999481201172,-1.0,0.4148491315841675,-1.0,84.5739974975586,0.44490118406295776,827.828296661377,0,cifar10,60000,1,10000000
2,11,89.94999694824219,-1.0,0.29354473085403443,-1.0,89.87199401855469,0.29206850004196167,1511.4763798713684,0,cifar10,60000,1,10000000
3,16,91.04000091552734,-1.0,0.26721678318977354,-1.0,91.42399597167969,0.24648937792778014,2193.6676185131073,0,cifar10,60000,1,10000000
4,21,91.47999572753906,-1.0,0.2501596865177155,-1.0,92.76799774169922,0.20980860131263732,2875.7176084518433,0,cifar10,60000,1,10000000
5,26,91.41999816894531,-1.0,0.2517528228521347,-1.0,93.13599395751953,0.19783296236515044,3552.5060765743256,0,cifar10,60000,1,10000000
6,30,91.64999389648438,-1.0,0.24701034474372863,-1.0,93.38800048828125,0.19297736632347107,4102.416348934174,0,cifar10,60000,1,10000000
0,1,56.75,-1.0,4.503402429962158,-1.0,49.015625,17.85937738895416,39.3244903087616,0,cifar10,6400,1,10000000
1,6,72.2699966430664,-1.0,1.267779292869568,-1.0,71.0625,1.0981292521953583,146.86782383918762,0,cifar10,6400,1,10000000
2,11,77.54000091552734,-1.0,0.7853084337711335,-1.0,78.421875,0.6439863508939743,256.1226212978363,0,cifar10,6400,1,10000000
3,16,78.37999725341797,-1.0,0.7476746363639831,-1.0,79.234375,0.6365726435184479,366.03801012039185,0,cifar10,6400,1,10000000
4,21,77.7699966430664,-1.0,0.760893419933319,-1.0,79.96875,0.61966452896595,475.1246838569641,0,cifar10,6400,1,10000000
5,26,78.22000122070312,-1.0,0.7423793093681336,-1.0,79.515625,0.6086172449588776,582.7384717464447,0,cifar10,6400,1,10000000
6,30,78.43000030517578,-1.0,0.7433360789775848,-1.0,79.609375,0.6120215153694153,673.9494652748108,0,cifar10,6400,1,10000000
0,1,64.05999755859375,-1.0,4.859911038970948,-1.0,50.015625,20.385849623680116,39.11817026138306,0,cifar10,6400,1,10300000
1,6,76.0,-1.0,1.040884825515747,-1.0,74.625,0.914708594083786,147.56401586532593,0,cifar10,6400,1,10300000
2,11,79.27999877929688,-1.0,0.810684853553772,-1.0,80.5625,0.6058768165111542,256.43035340309143,0,cifar10,6400,1,10300000
3,16,80.22000122070312,-1.0,0.7743059882164002,-1.0,80.65625,0.5756226414442063,365.81794691085815,0,cifar10,6400,1,10300000
4,21,79.91999816894531,-1.0,0.7470219868659973,-1.0,82.15625,0.5441195642948151,476.13275361061096,0,cifar10,6400,1,10300000
5,26,80.29000091552734,-1.0,0.7361114404678345,-1.0,82.125,0.5429529649019241,584.0655381679535,0,cifar10,6400,1,10300000
6,30,80.13999938964844,-1.0,0.7387983066558838,-1.0,81.640625,0.5414307200908661,674.503479719162,0,cifar10,6400,1,10300000
0,1,64.18999481201172,-1.0,3.3585948303222657,-1.0,47.40625,20.292173686027528,39.044557332992554,0,cifar10,6400,1,10200000
1,6,75.08000183105469,-1.0,0.9876386592864991,-1.0,73.296875,0.912740547657013,147.22014927864075,0,cifar10,6400,1,10200000
2,11,78.7699966430664,-1.0,0.7962096685409545,-1.0,79.5,0.6211599153280258,256.5036950111389,0,cifar10,6400,1,10200000
3,16,78.63999938964844,-1.0,0.7946081413269043,-1.0,80.015625,0.6220552211999893,365.96687936782837,0,cifar10,6400,1,10200000
4,21,78.8699951171875,-1.0,0.7775776184082032,-1.0,79.953125,0.6059272611141204,475.0718469619751,0,cifar10,6400,1,10200000
5,26,79.0999984741211,-1.0,0.766593929862976,-1.0,80.4375,0.5833752757310867,584.1140553951263,0,cifar10,6400,1,10200000
6,30,79.12999725341797,-1.0,0.7689426244735718,-1.0,80.53125,0.5928655964136124,675.6132402420044,0,cifar10,6400,1,10200000
0,1,58.54999923706055,-1.0,7.375918709945679,-1.0,50.765625,18.661533184051514,23.788828134536743,0,cifar10,6400,1,10400000
1,6,74.08999633789062,-1.0,1.1082200311660766,-1.0,74.28125,0.9606375741958618,135.90635108947754,0,cifar10,6400,1,10400000
2,11,78.66999816894531,-1.0,0.7696741678237915,-1.0,79.15625,0.6535321223735809,250.8392732143402,0,cifar10,6400,1,10400000
3,16,78.68999481201172,-1.0,0.7746077629089355,-1.0,79.53125,0.6177726823091507,362.4176845550537,0,cifar10,6400,1,10400000
4,21,79.37999725341797,-1.0,0.7526445337295532,-1.0,79.796875,0.6017718344926835,475.8692560195923,0,cifar10,6400,1,10400000
5,26,79.1500015258789,-1.0,0.7521571448326111,-1.0,80.1875,0.5886569893360138,590.7673678398132,0,cifar10,6400,1,10400000
6,30,79.45999908447266,-1.0,0.7468997987747192,-1.0,81.0625,0.5950087606906891,685.0977506637573,0,cifar10,6400,1,10400000
0,1,64.91999816894531,-1.0,1.9479506622314453,-1.0,57.59375,10.244309850931167,52.83573818206787,0,cifar10,12800,1,10000000
1,6,73.41999816894531,-1.0,1.0267306478500366,-1.0,76.4296875,0.7376403784751893,236.20269083976746,0,cifar10,12800,1,10000000
2,11,81.75999450683594,-1.0,0.5829654382705689,-1.0,82.40625,0.522476437985897,422.42221307754517,0,cifar10,12800,1,10000000
3,16,82.5199966430664,-1.0,0.5516070361137391,-1.0,82.5078125,0.5005569085478783,611.9066984653473,0,cifar10,12800,1,10000000
4,21,82.5199966430664,-1.0,0.5523924730300903,-1.0,83.3671875,0.49075990498065947,738.1098711490631,0,cifar10,12800,1,10000000
5,26,82.70999908447266,-1.0,0.5489370287895202,-1.0,82.8515625,0.49540671408176423,840.7478845119476,0,cifar10,12800,1,10000000
6,30,82.81999969482422,-1.0,0.5467337001800537,-1.0,83.65625,0.4705434066057205,926.0231926441193,0,cifar10,12800,1,10000000
0,1,71.22999572753906,-1.0,1.8101950950622558,-1.0,57.75,9.629278542995452,59.24159812927246,0,cifar10,12800,1,10200000
1,6,79.29000091552734,-1.0,0.7589564813613892,-1.0,76.90625,0.7483690851926803,257.55999422073364,0,cifar10,12800,1,10200000
2,11,82.94999694824219,-1.0,0.5600971380233765,-1.0,83.1484375,0.498945994079113,456.57717204093933,0,cifar10,12800,1,10200000
3,16,83.12999725341797,-1.0,0.5366600275993347,-1.0,83.9140625,0.47544158577919005,651.9258968830109,0,cifar10,12800,1,10200000
4,21,83.22999572753906,-1.0,0.5350548328399658,-1.0,84.25,0.4585418972373009,847.0063676834106,0,cifar10,12800,1,10200000
5,26,83.0999984741211,-1.0,0.5389918290138245,-1.0,84.5625,0.4491072146594524,1042.6424493789673,0,cifar10,12800,1,10200000
6,30,83.23999786376953,-1.0,0.5312899950027465,-1.0,84.3984375,0.46284826189279554,1202.3446695804596,0,cifar10,12800,1,10200000
0,1,69.94999694824219,-1.0,1.9354841808319092,-1.0,58.1640625,9.907708567380904,59.247434854507446,0,cifar10,12800,1,10100000
1,6,78.87999725341797,-1.0,0.7710009115219116,-1.0,77.3828125,0.7260112649202347,258.19009232521057,0,cifar10,12800,1,10100000
2,11,82.05999755859375,-1.0,0.5805063155174255,-1.0,82.0,0.5261018246412277,458.05620288848877,0,cifar10,12800,1,10100000
3,16,82.45999908447266,-1.0,0.5604944881439209,-1.0,82.7578125,0.49671352833509447,654.3749616146088,0,cifar10,12800,1,10100000
4,21,82.77999877929688,-1.0,0.5506134640693665,-1.0,83.2421875,0.48543013870716095,849.2914345264435,0,cifar10,12800,1,10100000
5,26,82.70999908447266,-1.0,0.5470519111633301,-1.0,83.3828125,0.47989550143480303,1044.8833227157593,0,cifar10,12800,1,10100000
6,30,82.75,-1.0,0.5478455722808838,-1.0,83.34375,0.4816903331875801,1204.9452877044678,0,cifar10,12800,1,10100000
